start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170576133784087,170576133800807,170576133811974,170576133814018,170576133819675,170576133819729,265650,93825434198544,4375639744,7,2732,1151,1559
170576142114370,170576142130580,170576142141826,170576142143564,170576142149415,170576142149459,265650,93825434198544,4375639744,7,2732,1151,1560
170576150456729,170576150471885,170576150482560,170576150484278,170576150490034,170576150490105,265650,93825434198544,4375639744,7,2732,1151,1561
170576158818874,170576158839935,170576158852175,170576158854904,170576158865124,170576158865189,265650,93825434198544,4375639744,7,2732,1151,1562
170576167130989,170576167147225,170576167158016,170576167159991,170576167164242,170576167164309,265650,93825434198544,4375639744,7,2732,1151,1563
170576175473090,170576175489936,170576175501801,170576175504551,170576175515867,170576175515931,265650,93825434198544,4375639744,7,2732,1151,1564
170576183791887,170576183806976,170576183817959,170576183819888,170576183838970,170576183839038,265650,93825434198544,4375639744,7,2732,1151,1565
170576192133481,170576192151384,170576192162058,170576192164353,170576192173537,170576192173604,265650,93825434198544,4375639744,7,2732,1151,1566
170576200536809,170576200555163,170576200566500,170576200568718,170576200578021,170576200578122,265650,93825434198544,4375639744,7,2732,1151,1567
170576208797275,170576208814113,170576208824650,170576208826642,170576208835181,170576208835266,265650,93825434198544,4375639744,7,2732,1151,1568
170576217127990,170576217144176,170576217155319,170576217157194,170576217166206,170576217166287,265650,93825434198544,4375639744,7,2732,1151,1569
170576225620180,170576225634317,170576225645906,170576225647514,170576225655717,170576225655808,265650,93825434198544,4375639744,7,2732,1151,1570
170576233885537,170576233898971,170576233910160,170576233911360,170576233918048,170576233918137,265650,93825434198544,4375639744,7,2732,1151,1571
170576242198706,170576242211365,170576242222162,170576242223186,170576242230492,170576242230583,265650,93825434198544,4375639744,7,2732,1151,1572
170576250593758,170576250608243,170576250618833,170576250619837,170576250624751,170576250624839,265650,93825434198544,4375639744,7,2732,1151,1573
