os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,Intel Core Ultra 7 355,Intel(R) Graphics (PTL),32351840,7.2.5-3-omarchy,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
119.435,8.37276,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,556395096
117.646,8.50005,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,564895504
122.517,8.16213,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,573057432
119.531,8.36603,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,581424127
118.698,8.42475,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,589849422
118.978,8.40494,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,598254008
123.401,8.10369,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,606357612
118.352,8.4494,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,614807200
119.116,8.39518,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,623204630
121.179,8.25224,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,631456636
119.921,8.33883,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,639795674
119.912,8.33946,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,648135693
120.599,8.29196,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,656427611
119.467,8.37049,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,664798886
119.604,8.3609,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,673160176
121.892,8.20397,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,681363308
120.102,8.32624,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,689689701
118.174,8.46208,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,698152029
120.042,8.33039,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,706483977
120.497,8.29895,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,714783134
